index,Error_flag,Violation_flag,Error_related_hits,Violation_related_hits,Dropped_both,y3
3623,1,0,2,0,0,1
3624,0,1,0,1,0,2
3627,1,0,1,0,0,1
3628,1,0,1,0,0,1
3629,0,1,0,1,0,2
3630,1,0,1,0,0,1
3632,0,1,0,2,0,2
3634,1,0,1,0,0,1
3636,1,0,1,0,0,1
3637,1,0,1,0,0,1
3639,1,0,2,0,0,1
3640,1,0,1,0,0,1
3643,1,0,2,0,0,1
3645,1,0,2,0,0,1
3647,1,0,1,0,0,1
3649,0,1,0,1,0,2
3652,1,0,2,0,0,1
3656,1,0,1,0,0,1
3657,1,0,1,0,0,1
3660,1,0,1,0,0,1
3661,1,0,1,0,0,1
3662,0,1,0,1,0,2
3663,0,1,0,1,0,2
3665,0,1,0,5,0,2
3666,1,0,2,0,0,1
3667,0,1,0,2,0,2
3668,1,0,1,0,0,1
3670,1,0,2,0,0,1
3671,1,0,1,0,0,1
3672,0,1,0,1,0,2
3673,1,0,1,0,0,1
3677,1,0,1,0,0,1
3678,1,0,1,0,0,1
3679,1,0,1,0,0,1
3680,1,0,1,0,0,1
3681,0,1,0,1,0,2
3683,1,0,2,0,0,1
3684,1,0,1,0,0,1
3686,1,0,1,0,0,1
3690,0,1,0,2,0,2
3691,0,1,0,1,0,2
3694,1,0,1,0,0,1
3696,1,0,1,0,0,1
3697,1,0,2,0,0,1
3698,1,0,1,0,0,1
3700,1,0,1,0,0,1
3701,1,0,1,0,0,1
3704,1,0,1,0,0,1
3706,1,0,1,0,0,1
3708,1,0,2,0,0,1
3709,1,0,1,0,0,1
3710,1,0,1,0,0,1
3713,0,1,0,1,0,2
3714,1,0,1,0,0,1
3718,1,0,1,0,0,1
3723,1,0,1,0,0,1
3727,1,0,1,0,0,1
3729,1,0,1,0,0,1
3733,1,0,1,0,0,1
3739,1,0,1,0,0,1
3742,1,0,1,0,0,1
3745,1,0,2,0,0,1
3747,0,1,0,1,0,2
3748,1,0,1,0,0,1
3750,1,0,1,0,0,1
3751,1,0,1,0,0,1
3754,1,0,1,0,0,1
3755,1,0,1,0,0,1
3756,1,0,1,0,0,1
3757,1,0,1,0,0,1
3761,1,0,2,0,0,1
3764,1,0,1,0,0,1
3766,1,0,1,0,0,1
3768,0,1,0,1,0,2
3769,1,0,1,0,0,1
3770,0,1,0,1,0,2
3771,1,0,1,0,0,1
3772,0,1,0,2,0,2
3780,1,0,1,0,0,1
3781,1,0,1,0,0,1
3785,1,0,2,0,0,1
3786,1,0,1,0,0,1
3787,1,0,1,0,0,1
3788,0,1,0,1,0,2
3790,1,0,1,0,0,1
3791,1,0,1,0,0,1
3792,1,0,1,0,0,1
3793,0,1,0,1,0,2
3795,1,0,1,0,0,1
3796,1,0,1,0,0,1
3798,1,0,1,0,0,1
3802,1,0,1,0,0,1
3803,1,0,1,0,0,1
3804,1,0,1,0,0,1
3805,0,1,0,1,0,2
3807,1,0,1,0,0,1
3812,1,0,2,0,0,1
3813,1,0,1,0,0,1
3816,1,0,2,0,0,1
3817,0,1,0,2,0,2
3818,0,1,0,1,0,2
3823,1,0,1,0,0,1
3824,1,0,1,0,0,1
3826,1,0,2,0,0,1
3830,1,0,2,0,0,1
3831,1,0,1,0,0,1
3832,1,0,1,0,0,1
3833,0,1,0,1,0,2
3834,1,0,1,0,0,1
3835,1,0,1,0,0,1
3837,1,0,1,0,0,1
3838,1,0,1,0,0,1
3842,0,1,0,2,0,2
3845,0,1,0,1,0,2
3848,1,0,2,0,0,1
3849,1,0,1,0,0,1
3850,1,0,1,0,0,1
3851,1,0,1,0,0,1
3852,1,0,2,0,0,1
3854,0,1,0,3,0,2
3856,0,1,0,1,0,2
3857,0,1,0,2,0,2
3861,1,0,1,0,0,1
3866,1,0,1,0,0,1
3867,1,0,1,0,0,1
3868,1,0,1,0,0,1
3870,1,0,1,0,0,1
3871,1,0,2,0,0,1
3872,1,0,2,0,0,1
3873,0,1,0,1,0,2
3876,1,0,1,0,0,1
3879,1,0,1,0,0,1
3880,1,0,1,0,0,1
